2599,smtp,293,SF,0,1,22,0.09,1
2599,smtp,293,SF,0.5,0.75,150,0.59,1
2599,smtp,293,SF,0.5,0.75,180,0.71,1
2599,smtp,261,SF,0.67,0.67,245,0.96,1
2599,smtp,293,SF,0,1,159,0.62,1
2599,smtp,293,SF,0.67,0.67,118,0.46,1
2599,smtp,293,SF,0,1,52,0.2,1
2599,smtp,293,SF,0,1,61,0.24,1
2599,smtp,293,SF,0,1,223,0.87,1
2599,smtp,293,SF,0.67,0.67,246,0.96,1
2599,smtp,293,SF,0,1,151,0.59,1
2599,smtp,293,SF,0,1,228,0.89,1
2599,smtp,293,SF,0,1,50,0.2,1
2599,smtp,293,SF,0.5,0.75,179,0.7,1
2599,smtp,293,SF,0.5,0.75,119,0.47,1
2599,smtp,293,SF,0,1,132,0.52,1
2599,smtp,293,SF,0.5,0.75,88,0.35,1
2599,smtp,293,SF,0,1,16,0.06,1
2599,smtp,293,SF,0,1,36,0.14,1
2599,smtp,293,SF,0,1,53,0.21,1
2599,smtp,293,SF,0,1,196,0.77,1
2599,smtp,293,SF,0,1,221,0.87,1
2599,smtp,293,SF,0,1,25,0.1,1
2599,smtp,293,SF,0,1,10,0.04,1
2599,smtp,293,SF,0,1,139,0.55,1
2599,smtp,293,SF,0.67,0.67,149,0.58,1
2599,smtp,293,SF,0,1,138,0.54,1
2599,smtp,293,SF,0,1,63,0.25,1
2599,smtp,293,SF,0,1,181,0.71,1
2599,smtp,293,SF,0,1,48,0.19,1
2599,smtp,293,SF,0,1,3,0.01,1
2599,smtp,293,SF,0,1,55,0.22,1
2599,smtp,293,SF,0,1,130,0.51,1
2599,smtp,293,SF,0.67,0.67,246,0.96,1
2599,smtp,293,SF,0,1,83,0.33,1
2599,smtp,293,SF,0,1,65,0.25,1
2599,smtp,293,SF,0,1,75,0.29,1
2599,smtp,293,SF,0,1,177,0.69,1
2599,smtp,293,SF,0,1,142,0.56,1
2599,smtp,293,SF,0,1,217,0.85,1
2599,smtp,293,SF,0,1,72,0.28,1
2599,smtp,293,SF,0,1,245,0.96,1
2599,smtp,293,SF,0.5,0.75,243,0.95,1
2599,smtp,293,SF,0,1,94,0.37,1
2599,smtp,293,SF,0.5,0.75,241,0.95,1
2599,smtp,293,SF,0,1,91,0.36,1
2599,smtp,293,SF,0.5,0.75,244,0.96,1
2599,smtp,293,SF,0.67,0.67,245,0.96,1
2599,smtp,293,SF,0,1,93,0.36,1
2599,smtp,293,SF,0,1,41,0.16,1
2599,smtp,293,SF,0,1,30,0.12,1
2599,smtp,293,SF,0,1,160,0.63,1
2599,smtp,293,SF,0,1,73,0.29,1
2599,smtp,293,SF,0,1,21,0.08,1
2599,smtp,293,SF,0,1,170,0.67,1
2599,smtp,293,SF,0,1,127,0.5,1
2599,smtp,293,SF,0,1,205,0.8,1
2599,smtp,293,SF,0,1,247,0.97,1
2599,smtp,293,SF,0,1,71,0.28,1
2599,smtp,293,SF,0,1,108,0.42,1
2599,smtp,293,SF,0,1,194,0.76,1
2599,smtp,293,SF,0,1,155,0.61,1
2599,smtp,293,SF,0,1,229,0.9,1
2599,smtp,261,SF,0,1,247,0.97,1
2599,smtp,293,SF,0,1,244,0.96,1
2599,smtp,293,SF,0,1,197,0.77,1
2599,smtp,293,SF,0,1,84,0.33,1
2599,smtp,293,SF,0,1,187,0.73,1
2599,smtp,293,SF,0,1,79,0.31,1
2599,smtp,293,SF,0,1,236,0.93,1
2599,smtp,293,SF,0,1,117,0.46,1
2599,smtp,293,SF,0,1,4,0.02,1
2599,smtp,261,SF,0,1,245,0.96,1
2599,smtp,293,SF,0,1,245,0.96,1
2599,smtp,293,SF,0,1,135,0.53,1
2599,smtp,293,SF,0,1,232,0.91,1
2599,smtp,293,SF,0,1,45,0.18,1
2599,smtp,293,SF,0.5,0.75,120,0.47,1
2599,smtp,293,SF,0,1,109,0.43,1
2599,smtp,293,SF,0,1,51,0.2,1
2599,smtp,293,SF,0,1,18,0.07,1
2599,smtp,293,SF,0,1,246,0.96,1
2599,smtp,293,SF,0.67,0.67,243,0.95,1
2599,smtp,293,SF,0.67,0.67,246,0.96,1
2599,smtp,293,SF,0,1,218,0.85,1
2599,smtp,293,SF,0.67,0.67,58,0.23,1
2599,smtp,293,SF,0,1,246,0.96,1
2599,smtp,293,SF,0,1,86,0.34,1
2599,smtp,293,SF,0,1,80,0.31,1
2599,smtp,293,SF,0,1,247,0.97,1
2599,smtp,293,SF,0,1,212,0.83,1
2599,smtp,293,SF,0,1,202,0.79,1
2599,smtp,293,SF,0,1,5,0.02,1
2599,smtp,293,SF,0,1,189,0.74,1
2599,smtp,293,SF,0,1,90,0.35,1
2599,smtp,293,SF,0,1,101,0.4,1
2599,smtp,293,SF,0,1,107,0.42,1
2599,smtp,293,SF,0,1,100,0.39,1
2599,smtp,293,SF,0,1,230,0.9,1
2599,smtp,293,SF,0,1,78,0.31,1
2599,smtp,293,SF,0,1,174,0.68,1
2599,smtp,293,SF,0,1,175,0.69,1
2599,smtp,293,SF,0.67,0.67,240,0.94,1
2599,smtp,293,SF,0,1,164,0.64,1
2599,smtp,293,SF,0.5,0.75,59,0.23,1
2599,smtp,293,SF,0,1,165,0.65,1
2599,smtp,293,SF,0,1,246,0.96,1
2599,smtp,293,SF,0,1,14,0.05,1
2599,smtp,293,SF,0,1,121,0.47,1
2599,smtp,293,SF,0,1,128,0.5,1
2599,smtp,293,SF,0,1,176,0.69,1
2599,smtp,293,SF,0,1,87,0.34,1
2599,smtp,293,SF,0,1,116,0.45,1
2599,smtp,293,SF,0.67,0.67,244,0.96,1
2599,smtp,293,SF,0,1,247,0.97,1
2599,smtp,293,SF,0,1,99,0.39,1
2599,smtp,293,SF,0.5,0.75,246,0.96,1
2599,smtp,293,SF,0,1,162,0.64,1
2599,smtp,293,SF,0.67,0.67,245,0.96,1
2599,smtp,293,SF,0,1,244,0.96,1
2599,smtp,261,SF,0,1,244,0.96,1
2599,smtp,293,SF,0,1,38,0.15,1
2599,smtp,293,SF,0,1,47,0.18,1
2599,smtp,293,SF,0,1,243,0.95,1
2599,smtp,293,SF,0,1,137,0.54,1
2599,smtp,293,SF,0,1,141,0.55,1
2599,smtp,293,SF,0,1,60,0.24,1
2599,smtp,293,SF,0,1,123,0.48,1
2599,smtp,293,SF,0,1,92,0.36,1
2599,smtp,293,SF,0,1,192,0.75,1
2599,smtp,293,SF,0,1,96,0.38,1
2599,smtp,293,SF,0,1,13,0.05,1
2599,smtp,293,SF,0,1,54,0.21,1
2599,smtp,293,SF,0,1,146,0.57,1
2599,smtp,293,SF,0,1,11,0.04,1
2599,smtp,293,SF,0,1,243,0.95,1
2599,smtp,293,SF,0.67,0.67,89,0.35,1
2599,smtp,293,SF,0,1,17,0.07,1
2599,smtp,293,SF,0.5,0.75,244,0.96,1
2599,smtp,293,SF,0,1,66,0.26,1
2599,smtp,293,SF,0,1,133,0.52,1
2599,smtp,293,SF,0,1,244,0.96,1
2599,smtp,293,SF,0,1,81,0.32,1
2599,smtp,293,SF,0,1,245,0.96,1
2599,smtp,293,SF,0,1,31,0.12,1
2599,smtp,293,SF,0,1,126,0.49,1
2599,smtp,293,SF,0.5,0.75,211,0.83,1
2599,smtp,293,SF,0,1,166,0.65,1
2599,smtp,293,SF,0,1,245,0.96,1
2599,smtp,293,SF,0,1,184,0.72,1
2599,smtp,293,SF,0.5,0.75,242,0.95,1
2599,smtp,293,SF,0,1,56,0.22,1
2599,smtp,293,SF,0,1,222,0.87,1
2599,smtp,293,SF,0.5,0.75,28,0.11,1
2599,smtp,293,SF,0,1,124,0.49,1
2599,smtp,293,SF,0,1,35,0.14,1
2599,smtp,293,SF,0,1,161,0.63,1
2599,smtp,293,SF,0,1,214,0.84,1
2599,smtp,293,SF,0.5,0.75,245,0.96,1
2599,smtp,293,SF,0,1,39,0.15,1
2599,smtp,293,SF,0,1,231,0.91,1
2599,smtp,293,SF,0,1,134,0.53,1
2599,smtp,293,SF,0,1,237,0.93,1
2599,smtp,293,SF,0,1,2,0.01,1
2599,smtp,293,SF,0.5,0.75,245,0.96,1
2599,smtp,293,SF,0,1,34,0.13,1
2599,smtp,293,SF,0,1,200,0.78,1
2599,smtp,293,SF,0,1,158,0.62,1
2599,smtp,293,SF,0,1,244,0.96,1
2599,smtp,293,SF,0,1,114,0.45,1
2599,smtp,293,SF,0,1,111,0.44,1
2599,smtp,293,SF,0,1,68,0.27,1
2599,smtp,293,SF,0,1,8,0.03,1
2599,smtp,293,SF,0.5,0.75,247,0.97,1
2599,smtp,293,SF,0,1,74,0.29,1
2599,smtp,293,SF,0,1,207,0.81,1
2599,smtp,293,SF,0,1,154,0.6,1
2599,smtp,293,SF,0,1,24,0.09,1
2599,smtp,293,SF,0,1,113,0.44,1
2599,smtp,293,SF,0.5,0.75,246,0.96,1
2599,smtp,293,SF,0,1,246,0.96,1
2599,smtp,293,SF,0,1,167,0.65,1
2599,smtp,293,SF,0,1,157,0.62,1
2599,smtp,293,SF,0,1,235,0.92,1
2599,smtp,293,SF,0,1,173,0.68,1
2599,smtp,293,SF,0.5,0.75,244,0.96,1
2599,smtp,293,SF,0,1,195,0.76,1
2599,smtp,293,SF,0,1,136,0.53,1
2599,smtp,293,SF,0,1,147,0.58,1
2599,smtp,293,SF,0,1,103,0.4,1
2599,smtp,293,SF,0,1,23,0.09,1
2599,smtp,293,SF,0,1,198,0.78,1
2599,smtp,293,SF,0,1,238,0.93,1
2599,smtp,293,SF,0,1,33,0.13,1
2599,smtp,293,SF,0,1,206,0.81,1
2599,smtp,293,SF,0.5,0.75,245,0.96,1
2599,smtp,293,SF,0,1,152,0.6,1
2599,smtp,293,SF,0,1,245,0.96,1
2599,smtp,293,SF,0,1,215,0.84,1
2599,smtp,293,SF,0,1,224,0.88,1
2599,smtp,293,SF,0,1,143,0.56,1
2599,smtp,293,SF,0,1,183,0.72,1
2599,smtp,293,SF,0,1,186,0.73,1
267,http,14515,SF,0,1,255,1,0
1022,smtp,387,SF,0,1,28,0.11,0
327,http,467,SF,0,1,255,1,0
616,smtp,330,SF,0,1,129,0.51,0
773,telnet,364200,SF,0,1,73,0.16,0
350,http,3610,SF,0,1,255,1,0
213,http,659,SF,0,1,255,1,0
246,http,2090,SF,0,1,255,1,0
45,private,44,SF,0,1,255,1,0
196,http,1823,SF,0,1,255,1,0
277,http,1816,SF,0,1,255,1,0
294,http,6442,SF,0,1,255,1,0
300,http,440,SF,0,1,255,1,0
54,private,51,SF,0,1,255,1,0
720,smtp,281,SF,0,1,82,0.52,0
301,http,19794,SF,0,1,255,1,0
1,private,1,SF,0.38,0.08,3,0.01,0
209,http,12894,SF,0,1,255,1,0
43,dmainU,71,SF,0,1,254,1,0
88382,ftpData,0,SF,0,1,114,0.38,0
277,http,4968,SF,0,1,255,1,0
321,http,2715,SF,0,1,255,1,0
335,http,3228,SF,0,1,255,1,0
234,http,3236,SF,0,1,255,1,0
46,private,45,SF,0,1,255,1,0
318,http,488,SF,0,1,156,1,0
256,http,4926,SF,0,1,241,0.95,0
229,http,509,SF,0,1,255,1,0
282,http,396,SF,0,1,255,1,0
233,http,2239,SF,0,1,197,0.77,0
257,http,8712,SF,0,1,255,1,0
214,http,645,SF,0,1,255,1,0
203,http,651,SF,0,1,255,1,0
0,smtp,83,SF,0,1,146,0.8,0
307,http,484,SF,0,1,255,1,0
320,http,1667,SF,0,1,253,1,0
215,http,430,SF,0,1,255,1,0
358,http,3691,SF,0,1,255,1,0
270,http,1332,SF,0,1,255,1,0
337,http,283,SF,0,1,255,1,0
219,http,1310,SF,0,1,251,1,0
258,http,1012,SF,0,1,255,1,0
324,http,1093,SF,0,1,255,1,0
236,http,10503,SF,0,1,255,1,0
1699,ftpData,0,SF,0,1,7,0.19,0
327,http,910,SF,0,1,255,1,0
303,http,2789,SF,0,1,255,1,0
0,smtp,83,SF,0,1,25,0.23,0
282,http,4532,SF,0,1,255,1,0
44,dmainU,113,SF,0,1,253,0.99,0
995,smtp,330,SF,0,1,42,0.66,0
197,http,1830,SF,0,1,229,1,0
230,http,843,SF,0,1,255,1,0
161,http,14086,SF,0,1,151,1,0
224,http,278,SF,0,1,255,1,0
321,http,372,SF,0,1,255,1,0
303,http,289,SF,0,1,255,1,0
8,finger,447,SF,0,1,10,0.04,0
43,dmainU,78,SF,0.01,1,254,1,0
257,http,633,SF,0,1,255,1,0
42,dmainU,42,SF,0,1,220,1,0
42,dmainU,42,SF,0,1,255,1,0
219,http,5881,SF,0,1,255,1,0
260,http,4027,SF,0,1,255,1,0
357,http,247,SF,0,1,255,1,0
218,http,287,SF,0,1,255,1,0
290,http,2267,SF,0,1,254,1,0
42,dmainU,42,SF,0,1,252,0.99,0
244,http,8745,SF,0,1,255,1,0
226,http,651,SF,0,1,255,1,0
313,http,8558,SF,0,1,255,1,0
285,http,26746,SF,0,1,255,1,0
293,http,771,SF,0,1,255,1,0
4030,smtp,332,SF,0,1,102,0.56,0
44,dmainU,44,SF,0,1,255,1,0
274,http,11522,SF,0,1,255,1,0
205,http,398,SF,0,1,255,1,0
44,dmainU,44,SF,0,1,254,1,0
45,dmainU,45,SF,0.01,1,254,1,0
389,http,1071,SF,0,1,255,1,0
22568,smtp,337,SF,0,1,178,0.77,0
321,http,3413,SF,0,1,255,1,0
44,dmainU,44,SF,0,1,240,0.94,0
360,ftp,1172,SF,0,1,89,0.35,0
217,http,668,SF,0,1,231,1,0
197,http,6356,SF,0,1,255,1,0
280,http,303,SF,0,1,250,0.98,0
353,http,1203,SF,0,1,255,1,0
245,http,351,SF,0,1,255,1,0
326,http,3942,SF,0,1,255,1,0
276,http,1183,SF,0,1,172,1,0
105,private,0,SF,0,1,51,0.98,0
283,http,3160,SF,0,1,255,1,0
33,dmainU,0,SF,0,1,11,0.04,0
227,http,1699,SF,0,1,255,1,0
211,http,14210,SF,0,1,255,1,0
230,http,327,SF,0,1,255,1,0
53,private,50,SF,0,1,255,1,0
258,http,2007,SF,0,1,255,1,0
276,http,1973,SF,0,1,255,1,0
44,dmainU,71,SF,0.01,0.99,254,1,0
234,http,773,SF,0,1,255,1,0
53,private,53,SF,0,1,255,1,0
306,http,55311,SF,0,1,255,1,0
53,private,50,SF,0,1,255,1,0
1376,smtp,343,SF,0,1,65,0.68,0
44,dmainU,44,SF,0,1,254,1,0
175,http,1724,SF,0,1,210,0.82,0
342,http,665,SF,0,1,255,1,0
1500,smtp,332,SF,0,1,218,0.82,0
1710,smtp,366,SF,0,1,142,0.56,0
140,http,4267,SF,0,1,255,1,0
245,http,4461,SF,0,1,255,1,0
235,http,12823,SF,0,1,255,1,0
353,http,4627,SF,0,1,255,1,0
265,http,3528,SF,0,1,179,1,0
44,dmainU,44,SF,0.4,0.8,212,0.83,0
328,http,2404,SF,0,1,255,1,0
347,http,521,SF,0,1,255,1,0
52,private,55,SF,0,1,255,1,0
268,http,16193,SF,0,1,255,1,0
46,private,51,SF,0,1,255,1,0
205,http,655,SF,0,1,255,1,0
238,http,780,SF,0,1,98,1,0
256,http,22095,SF,0,1,255,1,0
245,http,3258,SF,0,1,255,1,0
362,http,677,SF,0,1,231,1,0
54,private,53,SF,0,1,255,1,0
328,http,2433,SF,0,1,255,1,0
163,http,12206,SF,0,1,255,1,0
105,private,146,SF,0,1,99,0.99,0
53,private,51,SF,0,1,255,1,0
204,http,1762,SF,0,1,255,1,0
316,http,817,SF,0,1,255,1,0
52,private,55,SF,0,1,255,1,0
373,http,432,SF,0,1,255,1,0
6932,ftpData,0,SF,0,1,5,0.14,0
232,http,259,SF,0,1,255,1,0
251,http,2984,SF,0,1,255,1,0
287,http,593,SF,0,1,255,1,0
1055,smtp,364,SF,0,1,192,0.81,0
286,http,920,SF,0,1,255,1,0
321,http,622,SF,0,1,255,1,0
2,private,834163,S1,0,1,2,0.01,0
22,dmainU,75,SF,0.67,0.67,134,0.95,0
223,http,8620,SF,0,1,255,1,0
237,http,4228,SF,0,1,255,1,0
45,private,44,SF,0,1,255,1,0
301,http,6085,SF,0,1,255,1,0
44,dmainU,71,SF,0.01,0.99,255,1,0
44,dmainU,129,SF,0,1,255,1,0
197,http,1485,SF,0,1,255,1,0
242,http,15155,SF,0,1,255,1,0
350,http,5934,SF,0,1,255,1,0
46,dmainU,46,SF,0.02,0.99,254,1,0
52,private,52,SF,0,1,255,1,0
239,http,60632,SF,0,1,255,1,0
207,http,386,SF,0,1,255,1,0
180,http,4443,SF,0,1,255,1,0
339,http,396,SF,0,1,255,1,0
642,smtp,331,SF,0,1,140,0.37,0
55,private,52,SF,0,1,255,1,0
341,http,2315,SF,0,1,255,1,0
42,dmainU,42,SF,0,1,251,0.98,0
105,private,0,SF,0,1,253,0.99,0
285,http,1892,SF,0,1,255,1,0
78202,http,1203,SF,0,1,255,1,0
271,http,5182,SF,0,1,255,1,0
1164,telnet,160726,SF,0,1,5,0.17,0
46,dmainU,74,SF,0,1,255,1,0
1107,smtp,331,SF,0,1,178,0.9,0
4539,ftpData,0,SF,0.11,0.95,86,0.57,0
241,ftp,769,SF,0,1,73,0.42,0
223,http,8619,SF,0,1,255,1,0
205,http,2120,SF,0,1,255,1,0
310,http,1656,SF,0,1,255,1,0
221,http,1674,SF,0,1,255,1,0
234,http,1905,SF,0,1,255,1,0
56,private,57,SF,0,1,255,1,0
315,http,773,SF,0,1,255,1,0
358,http,490,SF,0,1,255,1,0
220,http,770,SF,0,1,255,1,0
245,http,2454,SF,0,1,255,1,0
54,private,54,SF,0,1,255,1,0
268,http,1014,SF,0,1,255,1,0
324,http,13335,SF,0,1,255,1,0
1176,smtp,368,SF,0,1,167,0.6,0
222,http,827,SF,0,1,255,1,0
252,http,5354,SF,0,1,255,1,0
236,http,3222,SF,0,1,211,0.83,0
868,ftpData,0,SF,0,1,23,1,0
0,other,0,RSTR,0,1,1,0,0
221,http,310,SF,0,1,255,1,0
28,private,0,SF,0,1,80,0.31,0
334,http,55417,SF,0,1,255,1,0
239,http,2049,SF,0,1,255,1,0
40008,eco_i,0,SF,0,1,145,0.23,0
222,http,1680,SF,0,1,255,1,0
206,http,601,SF,0,1,255,1,0
286,http,5989,SF,0,1,251,1,0
272,http,404,SF,0,1,255,1,0
211,http,740,SF,0,1,255,1,0
0,smtp,83,SF,0,1,103,0.44,0
260,http,32017,SF,0,1,255,1,0
1,private,0,SF,0.09,0.34,11,0.04,0
43,dmainU,43,SF,0,1,255,1,0
218,http,9432,SF,0,1,250,1,0
209,http,2827,SF,0,1,255,1,0
283,http,11422,SF,0,1,255,1,0
198,http,5989,SF,0,1,253,1,0
483,http,6839,SF,0,1,255,1,0
314,http,1885,SF,0,1,242,1,0
317,http,303,SF,0,1,255,1,0
53,private,53,SF,0,1,255,1,0
315,http,11915,SF,0,1,255,1,0
310,http,1934,SF,0,1,255,1,0
0,private,0,RSTR,0.55,0.01,2,0.01,0
54,private,53,SF,0,1,255,1,0
341,http,342,SF,0,1,255,1,0
356,http,4048,SF,0,1,255,1,0
207,http,638,SF,0,1,255,1,0
320,http,270,SF,0,1,151,0.59,0
44,dmainU,126,SF,0.02,0.99,254,1,0
304,http,3441,SF,0,1,255,1,0
340,http,247,SF,0,1,255,1,0
1,other,1,SF,0.34,0.07,2,0.01,0
43,dmainU,83,SF,0,1,255,1,0
44,dmainU,112,SF,0,1,225,0.88,0
36,urp_i,0,SF,0,1,37,0.27,0
272,http,1379,SF,0,1,255,1,0
321,http,4405,SF,0,1,255,1,0
0,http,1452,SF,0,1,255,1,0
279,http,705,SF,0,1,255,1,0
768,ftpData,0,SF,0,1,37,0.45,0
264,http,2482,SF,0,1,255,1,0
13,auth,38,SF,0,1,3,0.02,0
222,http,1420,SF,0,1,255,1,0
1397,smtp,338,SF,0,1,122,0.63,0
252,ftpData,0,SF,0,1,7,0.11,0
241,http,197,SF,0,1,123,1,0
236,http,15399,SF,0,1,255,1,0
44,dmainU,134,SF,0,1,255,1,0
247,http,12932,SF,0,1,255,1,0
343,http,1202,SF,0,1,255,1,0
293,http,311,SF,0,1,255,1,0
261,http,4577,SF,0,1,255,1,0
351,http,699,SF,0,1,255,1,0
4255,smtp,367,SF,0,1,152,0.83,0
245,http,453,SF,0,1,255,1,0
205,http,255,SF,0,1,255,1,0
173,http,12382,SF,0,1,162,1,0
245,http,7242,SF,0,1,255,1,0
54,private,51,SF,0,1,255,1,0
256,http,31903,SF,0,1,255,1,0
193,http,1478,SF,0,1,220,0.99,0
687,ftpData,0,SF,0,1,10,0.05,0
344,http,7177,SF,0,1,255,1,0
238,http,17,SF,0,1,255,1,0
237,http,807,SF,0,1,255,1,0
42,dmainU,42,SF,0,1,251,0.98,0
1,private,0,SF,0.7,0.06,9,0.04,0
257,http,5320,SF,0,1,255,1,0
239,http,3222,SF,0,1,7,0.03,0
220,http,29200,S1,0,1,251,1,0
208,http,567,SF,0,1,217,1,0
327,http,10931,SF,0,1,255,1,0
225,http,670,SF,0,1,255,1,0
234,http,2547,SF,0,1,255,1,0
319,http,327,SF,0,1,249,1,0
334,http,276,SF,0,1,245,0.96,0
245,http,2090,SF,0,1,255,1,0
321,http,1939,SF,0,1,255,1,0
1,private,0,SF,0.83,0.04,3,0.01,0
44,dmainU,115,SF,0,1,236,0.93,0
135,smtp,242,SF,0,1,7,0.78,0
89,telnet,3178,SF,0,1,12,0.23,0
209,http,1253,SF,0,1,255,1,0
271,http,2633,SF,0,1,255,1,0
303,http,242,SF,0,1,255,1,0
1620,smtp,331,SF,0,1,147,0.77,0
202,http,1320,SF,0,1,255,1,0
241,http,775,SF,0,1,255,1,0
259,http,2169,SF,0,1,229,0.9,0
44,dmainU,44,SF,0,1,255,1,0
211,http,73588,SF,0,1,255,1,0
287,http,678,SF,0,1,255,1,0
361,http,1135,SF,0,1,255,1,0
56,private,56,SF,0,1,255,1,0
1,private,0,SF,0.63,0.12,9,0.04,0
231,http,5322,SF,0,1,255,1,0
150,http,14988,SF,0,1,255,1,0
326,http,935,SF,0,1,255,1,0
924,smtp,279,SF,0,1,170,0.67,0
303,http,1850,SF,0,1,255,1,0
318,http,21595,SF,0,1,255,1,0
298,http,2361,SF,0,1,255,1,0
268,http,4740,SF,0,1,239,0.94,0
260,http,9531,SF,0,1,247,1,0
224,http,356,SF,0,1,255,1,0
225,http,1341,SF,0,1,255,1,0
210,ftp,751,SF,0,1,16,0.11,0
275,http,5223,SF,0,1,255,1,0
323,http,541,SF,0,1,255,1,0
61298,ftpData,0,SF,0,1,45,0.2,0
1,private,0,SF,0.94,0.03,2,0.01,0
1631,smtp,331,SF,0,1,65,0.38,0
212,http,1795,SF,0,1,255,1,0
53,private,54,SF,0,1,255,1,0
240,http,4926,SF,0,1,255,1,0
32,dmainU,0,SF,0,1,59,0.24,0
193,http,2393,SF,0,1,255,1,0
220,http,3313,SF,0,1,255,1,0
298,http,2445,SF,0,1,255,1,0
235,http,1380,SF,0,1,234,0.92,0
361,http,1241,SF,0,1,224,1,0
243,http,345,SF,0,1,255,1,0
10,finger,283,SF,0,1,2,0.01,0
44,dmainU,69,SF,0,1,254,1,0
115,other,0,SF,0,1,13,0.05,0
349,http,884,SF,0,1,255,1,0
16550,smtp,338,SF,0,1,142,0.63,0
211,http,124,SF,0,1,255,1,0
340,http,283,SF,0,1,232,0.91,0
273,http,18347,SF,0,1,255,1,0
36,dmainU,0,SF,0,1,49,1,0
218,http,2563,SF,0,1,152,1,0
